age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign_above_2,pdays,previous,poutcome,subscribed_deposit,e,wt,v,TE
40,services,divorced,primary,no,4,yes,no,cellular,7,may,171,0,-1,0,unknown,0,0.2181582945717047,1.279031283515628,0.0,0
38,entrepreneur,married,primary,no,350,yes,no,cellular,8,may,75,0,-1,0,unknown,0,0.2614503210760782,1.3540050568527973,0.0,0
34,housemaid,married,primary,no,87,yes,no,unknown,15,may,139,0,-1,0,unknown,0,0.37684381878888595,1.6047341423405028,0.0,0
33,blue-collar,single,primary,no,777,no,no,cellular,7,jul,263,0,-1,0,unknown,0,0.2805946524476065,1.390036928975109,0.0,0
41,blue-collar,married,primary,no,3140,yes,no,unknown,13,may,87,1,-1,0,unknown,0,0.30935538073142604,3.232528225743624,0.0,0
30,services,single,secondary,no,1510,yes,no,cellular,18,nov,191,0,-1,0,unknown,0,0.16554569637944141,1.1983879712300196,0.0,0
45,blue-collar,divorced,secondary,no,756,yes,no,unknown,6,may,179,0,-1,0,unknown,0,0.23219914136757883,1.3024210493605899,0.0,0
28,management,single,tertiary,no,1086,yes,no,unknown,29,may,128,0,-1,0,unknown,0,0.39335983593680024,1.6484236607449883,0.0,0
35,management,married,secondary,no,339,yes,no,unknown,23,may,317,0,-1,0,unknown,0,0.40709665099253817,1.686615536366982,0.0,0
31,services,single,secondary,no,205,yes,no,cellular,15,apr,465,0,-1,0,unknown,0,0.1701442923906919,1.2050287668453261,0.0,0
41,blue-collar,married,secondary,no,2717,yes,yes,cellular,24,jul,559,0,-1,0,unknown,0,0.4772668797171437,1.913022077994388,0.0,0
32,blue-collar,single,secondary,no,138,yes,no,cellular,15,may,215,0,-1,0,unknown,0,0.20019234753804593,1.2503006153064644,0.0,0
34,self-employed,single,tertiary,no,1943,yes,no,cellular,16,apr,478,0,-1,0,unknown,0,0.18781656533899757,1.231248948604068,0.0,0
26,technician,married,secondary,no,744,no,no,cellular,15,apr,609,0,-1,0,unknown,0,0.22476141194042895,1.2899254699163116,0.0,0
29,blue-collar,married,primary,no,79,yes,no,unknown,27,may,22,0,-1,0,unknown,0,0.41341579382132515,1.704785075129346,0.0,0
49,technician,married,secondary,no,2400,no,no,cellular,21,oct,262,1,-1,0,unknown,0,0.23180360693431318,4.313996720005193,0.0,0
30,admin.,divorced,secondary,no,419,no,no,cellular,3,sep,72,0,-1,0,unknown,0,0.1616897219015349,1.1928757479489516,0.0,0
44,self-employed,married,primary,no,414,yes,no,cellular,4,feb,138,0,272,2,other,0,0.238713710629053,1.3135662811244149,0.0,0
42,technician,married,secondary,no,27,no,no,cellular,14,aug,259,1,-1,0,unknown,0,0.48901415168082035,2.044930594672647,0.0,0
35,technician,divorced,secondary,no,2823,yes,no,cellular,2,feb,229,0,-1,0,unknown,0,0.24232287800672647,1.3198234062673437,0.0,0
39,management,divorced,tertiary,no,4692,yes,no,telephone,19,nov,214,0,174,2,success,0,0.21484921921440403,1.2736407126786946,0.0,0
34,self-employed,single,secondary,no,1261,yes,no,cellular,9,apr,169,0,-1,0,unknown,0,0.15915903866868347,1.1892855438639482,0.0,0
58,technician,married,secondary,no,0,yes,no,cellular,15,jul,53,0,-1,0,unknown,0,0.4204619534404084,1.7255122522782875,0.0,0
35,admin.,divorced,secondary,no,0,no,no,cellular,30,jul,186,1,-1,0,unknown,0,0.4336093645419418,2.306223254786908,0.0,0
32,technician,single,secondary,no,483,yes,yes,cellular,18,may,35,1,-1,0,unknown,0,0.2881532172245757,3.470375967451503,0.0,0
31,technician,married,secondary,no,7369,no,no,cellular,19,aug,204,1,-1,0,unknown,0,0.5377983612328278,1.8594329623980992,0.0,0
41,services,married,secondary,no,804,yes,no,unknown,20,may,127,1,-1,0,unknown,0,0.33648227954327475,2.971924706874172,0.0,0
39,management,single,secondary,no,2644,no,no,cellular,19,aug,192,1,-1,0,unknown,0,0.44675147158586676,2.23838098719681,0.0,0
39,blue-collar,single,secondary,no,175,no,no,cellular,12,may,17,0,365,2,other,0,0.141318056803517,1.1645755543402416,0.0,0
38,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,152,1,-1,0,unknown,0,0.37887481418377333,2.6393942340937704,0.0,0
46,admin.,single,secondary,no,272,no,no,cellular,31,jul,149,1,-1,0,unknown,0,0.3712739274692501,2.6934290991462704,0.0,0
54,unemployed,single,tertiary,no,252,yes,no,cellular,21,jul,101,0,-1,0,unknown,0,0.3561393286053835,1.553131049041989,0.0,0
34,technician,married,unknown,no,4053,yes,no,unknown,23,may,123,0,-1,0,unknown,0,0.42068682360454973,1.726182038913924,0.0,0
40,blue-collar,married,secondary,no,2158,no,no,cellular,10,jul,277,0,-1,0,unknown,0,0.3174719498306578,1.4651412491426392,0.0,0
40,blue-collar,married,secondary,no,299,yes,no,cellular,15,jul,180,1,-1,0,unknown,0,0.38843685613970935,2.57442100097816,0.0,0
30,technician,single,primary,no,2731,yes,no,cellular,14,apr,314,0,-1,0,unknown,0,0.21785291279266908,1.2785318980992648,0.0,0
37,services,single,secondary,no,50,no,no,cellular,19,nov,244,0,154,8,other,0,0.1867994491575044,1.2297089555140803,0.0,0
34,admin.,married,secondary,no,36,no,no,cellular,22,aug,192,1,-1,0,unknown,0,0.49190792351288015,2.032900777158992,0.0,0
66,admin.,divorced,secondary,no,220,no,no,cellular,28,aug,283,0,-1,0,unknown,0,0.4514327089065992,1.8229304157140076,0.0,0
30,services,single,primary,no,5746,yes,no,telephone,20,nov,125,0,-1,0,unknown,0,0.2926649897919237,1.4137572516109878,0.0,0
59,housemaid,divorced,tertiary,no,0,no,no,cellular,20,apr,379,0,332,2,other,0,0.16728052655623665,1.2008846098728034,0.0,0
56,management,married,secondary,no,238,yes,no,cellular,19,nov,808,0,-1,0,unknown,0,0.21004677381589654,1.2658977352754603,0.0,0
25,blue-collar,single,secondary,no,76,no,yes,cellular,28,jul,50,1,-1,0,unknown,0,0.4183117102155473,2.3905618121106884,0.0,0
36,blue-collar,married,primary,no,679,yes,yes,cellular,13,may,115,0,-1,0,unknown,0,0.2802250718820397,1.389323191090806,0.0,0
33,blue-collar,single,primary,no,1390,yes,no,unknown,21,may,192,0,-1,0,unknown,0,0.3089957276871241,1.4471690553415502,0.0,0
30,technician,married,secondary,no,418,yes,no,unknown,3,jun,112,0,-1,0,unknown,0,0.39814345769339016,1.6615255126537447,0.0,0
29,blue-collar,single,secondary,no,2891,yes,no,cellular,7,may,293,0,-1,0,unknown,0,0.17223433284327835,1.2080713656980764,0.0,0
52,services,married,secondary,no,497,yes,no,telephone,15,jul,265,1,-1,0,unknown,0,0.5225499429646221,1.913692678496192,0.0,0
54,blue-collar,married,primary,no,2933,yes,no,unknown,15,may,144,0,-1,0,unknown,0,0.2995360364784284,1.42762519141244,0.0,0
28,blue-collar,married,secondary,no,948,yes,no,unknown,9,may,455,0,-1,0,unknown,0,0.2870029943063644,1.402530434229741,0.0,0
58,self-employed,married,secondary,no,0,yes,no,unknown,15,may,272,1,-1,0,unknown,0,0.30457417910673495,3.283272413087782,0.0,0
23,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,6,1,350,2,failure,0,0.1404684592550806,7.119035869711306,0.0,0
49,entrepreneur,married,secondary,no,687,no,no,cellular,18,aug,65,1,-1,0,unknown,0,0.4775306573634977,2.0941063878937456,0.0,0
47,management,single,tertiary,no,-230,no,no,cellular,4,feb,293,0,-1,0,unknown,0,0.17075511106523722,1.2059163865147087,0.0,0
73,retired,married,tertiary,no,2575,no,no,cellular,17,aug,152,0,-1,0,unknown,0,0.3872708798442155,1.6320425569879118,0.0,0
44,technician,married,secondary,no,7649,no,no,cellular,20,aug,188,1,-1,0,unknown,0,0.5191945857932467,1.9260601465482523,0.0,0
29,blue-collar,married,primary,no,59,yes,yes,cellular,29,jul,665,1,-1,0,unknown,0,0.5630673287860419,1.7759865452608894,0.0,0
48,technician,married,secondary,no,23495,no,no,cellular,22,aug,63,1,-1,0,unknown,0,0.5156078633395991,1.9394583967804264,0.0,0
35,technician,single,secondary,no,365,yes,no,unknown,8,may,256,0,-1,0,unknown,0,0.2703835190887126,1.3705830750300554,0.0,0
41,blue-collar,married,secondary,no,97,no,yes,cellular,8,jul,212,0,-1,0,unknown,0,0.33511363960557217,1.5040164147851884,0.0,0
40,entrepreneur,single,secondary,no,5,no,yes,cellular,15,jul,117,1,-1,0,unknown,0,0.3567293166727324,2.8032459157748777,0.0,0
57,blue-collar,single,primary,no,739,yes,no,cellular,14,may,172,0,364,1,failure,0,0.13357114728818045,1.1541628569617903,0.0,0
43,housemaid,married,secondary,no,-177,yes,no,unknown,21,may,172,0,-1,0,unknown,0,0.369405748028089,1.5858057647575001,0.0,0
31,blue-collar,married,primary,no,-454,yes,yes,unknown,28,may,861,0,-1,0,unknown,0,0.45477429965930255,1.8341028300300697,0.0,0
51,management,divorced,tertiary,no,1267,yes,no,unknown,30,may,254,0,-1,0,unknown,0,0.405938841467406,1.6833283671838202,0.0,0
52,unemployed,married,secondary,no,1639,no,no,cellular,8,aug,93,0,-1,0,unknown,0,0.3825621458415051,1.6195961962243124,0.0,0
31,services,single,secondary,no,900,yes,no,cellular,9,apr,221,0,140,6,failure,0,0.1491389458343115,1.1752800238113492,0.0,0
26,services,single,secondary,no,-481,yes,yes,cellular,6,may,595,1,-1,0,unknown,0,0.20351562471893211,4.913627645941499,0.0,0
36,services,single,secondary,no,528,no,no,cellular,3,feb,225,0,-1,0,unknown,0,0.15245202139068031,1.1798742079956677,0.0,0
43,technician,single,secondary,no,34,no,no,telephone,30,jul,29,0,-1,0,unknown,0,0.573627738753126,2.3453683339427878,0.0,0
32,admin.,single,secondary,no,223,yes,yes,unknown,27,may,236,1,-1,0,unknown,0,0.35416655953760945,2.823530265831912,0.0,0
26,technician,single,secondary,no,218,yes,no,unknown,27,may,436,0,-1,0,unknown,0,0.3930453963678517,1.647569676571827,0.0,0
25,services,single,tertiary,no,130,yes,no,cellular,16,jul,49,0,-1,0,unknown,0,0.3735662652956905,1.5963380396044953,0.0,0
34,blue-collar,single,secondary,no,1156,yes,no,unknown,23,may,234,0,-1,0,unknown,0,0.2937080430152822,1.4158450908448292,0.0,0
30,management,married,tertiary,no,314,no,no,cellular,19,nov,364,0,175,2,success,0,0.12999645871557414,1.1494206087065513,0.0,0
35,admin.,single,tertiary,no,1374,yes,no,cellular,15,may,319,0,-1,0,unknown,0,0.2023825868052972,1.2537339123461368,0.0,0
42,admin.,single,unknown,no,22,no,no,unknown,19,jun,246,1,-1,0,unknown,0,0.3143603708338819,3.1810625408901556,0.0,0
53,entrepreneur,married,tertiary,no,1129,no,yes,cellular,28,jul,241,1,-1,0,unknown,0,0.4829993144337377,2.070396313444849,0.0,0
52,services,divorced,primary,no,130,yes,no,unknown,29,may,103,0,-1,0,unknown,0,0.3802911443694169,1.613660981143238,0.0,0
35,management,single,secondary,yes,-202,yes,no,unknown,20,may,268,1,-1,0,unknown,0,0.38312134205866893,2.610139113176488,0.0,0
29,management,single,secondary,no,293,yes,no,unknown,28,may,188,0,-1,0,unknown,0,0.3825671800714412,1.619609401579441,0.0,0
43,management,married,unknown,no,275,no,no,cellular,9,apr,109,0,339,2,failure,0,0.134438449875724,1.1553193413644838,0.0,0
81,retired,divorced,unknown,no,9224,no,no,telephone,9,nov,235,0,-1,0,unknown,0,0.15659880743205198,1.1856753450338946,0.0,0
35,technician,divorced,secondary,no,515,yes,yes,cellular,29,aug,114,1,-1,0,unknown,0,0.6532586099434459,1.5307873249256865,0.0,0
36,services,single,secondary,no,760,no,no,unknown,20,jun,9,1,-1,0,unknown,0,0.3318870247145722,3.013073502526997,0.0,0
76,retired,married,secondary,no,2302,no,no,telephone,5,feb,110,0,87,2,failure,0,0.19172909129498053,1.2372089471859893,0.0,0
44,services,divorced,secondary,no,-389,yes,yes,unknown,5,jun,52,0,-1,0,unknown,0,0.3494929002329946,1.5372622379650795,0.0,0
38,services,married,secondary,no,133,yes,no,unknown,27,may,267,0,-1,0,unknown,0,0.38397086297366084,1.6232998406977035,0.0,0
37,technician,married,secondary,no,1580,no,no,cellular,22,aug,92,1,-1,0,unknown,0,0.5476193852066971,1.8260858308048271,0.0,0
41,blue-collar,married,secondary,no,1020,yes,no,unknown,29,may,276,0,-1,0,unknown,0,0.3767057766777944,1.6043787389363628,0.0,0
49,blue-collar,married,secondary,no,298,yes,no,cellular,3,feb,392,1,-1,0,unknown,0,0.1959277928387311,5.10392112069115,0.0,0
53,management,married,primary,no,13901,yes,no,cellular,21,nov,59,0,-1,0,unknown,0,0.23521104518763403,1.3075502643017916,0.0,0
34,technician,married,secondary,no,563,yes,yes,cellular,29,aug,32,1,-1,0,unknown,0,0.6708711840057339,1.4905991251987551,0.0,0
30,management,married,tertiary,no,-27,yes,no,unknown,27,may,29,0,-1,0,unknown,0,0.4435470615664443,1.7970971683877752,0.0,0
43,unknown,married,primary,no,2113,no,no,cellular,29,jul,33,0,-1,0,unknown,0,0.48799768036119634,1.9531161513202875,0.0,0
36,admin.,single,tertiary,no,980,no,no,cellular,30,jul,156,1,179,4,failure,0,0.35340283302603004,2.8296320984114596,0.0,0
60,housemaid,married,primary,no,352,no,yes,unknown,17,jun,81,0,-1,0,unknown,0,0.4258019766745759,1.7415594609827745,0.0,0
45,management,married,tertiary,no,96,yes,no,cellular,16,jul,202,0,-1,0,unknown,0,0.4457802702568775,1.8043385075148695,0.0,0
49,management,married,tertiary,no,3842,no,no,cellular,5,apr,163,0,186,3,failure,0,0.12738895631801897,1.145985954727895,0.0,0
39,services,married,secondary,no,3870,yes,no,cellular,20,apr,72,0,-1,0,unknown,0,0.22058878704623203,1.2830197761849707,0.0,0
57,technician,married,secondary,no,589,yes,no,cellular,28,jan,198,0,244,1,other,0,0.2650419092374799,1.3606217994858707,0.0,0
49,admin.,single,secondary,no,7426,no,no,telephone,20,nov,65,0,-1,0,unknown,0,0.20280367642193514,1.2543961511409,0.0,0
39,admin.,divorced,secondary,no,1,no,yes,cellular,7,jul,281,0,-1,0,unknown,0,0.3217635493051857,1.4744120564082885,0.0,0
37,technician,single,tertiary,no,6101,no,no,cellular,4,may,60,1,87,1,success,0,0.09410398248445534,10.626542826337728,0.0,0
45,admin.,married,secondary,no,231,yes,no,unknown,18,jun,151,1,-1,0,unknown,0,0.40237501253707364,2.4852437871197655,0.0,0
36,management,single,tertiary,no,876,yes,no,unknown,23,may,241,0,-1,0,unknown,0,0.344315652642961,1.5251240997758195,0.0,0
58,technician,married,secondary,no,86,no,no,cellular,30,jul,95,1,-1,0,unknown,0,0.47003901499771766,2.1274829707590457,0.0,0
48,blue-collar,married,primary,no,363,yes,no,unknown,18,jun,257,1,-1,0,unknown,0,0.420763933786273,2.3766295533018518,0.0,0
52,entrepreneur,married,primary,no,8298,yes,yes,unknown,28,may,123,1,-1,0,unknown,0,0.4518929424194742,2.2129135158560187,0.0,0
32,services,single,secondary,no,0,no,yes,cellular,11,jul,333,0,-1,0,unknown,0,0.32032574837979383,1.4712930460675862,0.0,0
51,management,divorced,tertiary,no,93,yes,yes,cellular,6,may,221,0,-1,0,unknown,0,0.23586089991697307,1.3086622578158162,0.0,0
31,management,married,tertiary,no,596,no,no,cellular,12,aug,192,1,-1,0,unknown,0,0.49027706119837206,2.039663037784645,0.0,0
30,management,single,tertiary,no,168,no,no,cellular,27,aug,35,1,-1,0,unknown,0,0.5188512583578037,1.9273346337543094,0.0,0
34,management,single,tertiary,no,29,yes,no,cellular,13,may,248,0,-1,0,unknown,0,0.23103205904025248,1.3004443315958032,0.0,0
53,self-employed,married,primary,no,6,yes,no,unknown,27,may,233,0,-1,0,unknown,0,0.4098054794674534,1.6943566319417471,0.0,0
32,entrepreneur,divorced,secondary,no,-934,yes,no,cellular,18,nov,50,0,-1,0,unknown,0,0.2133886102385746,1.27127576973338,0.0,0
52,blue-collar,married,tertiary,no,297,yes,no,unknown,7,may,55,0,-1,0,unknown,0,0.24280065235255088,1.3206561826907417,0.0,0
50,blue-collar,married,primary,no,533,no,no,cellular,21,aug,212,1,-1,0,unknown,0,0.4790071929950361,2.087651322618788,0.0,0
30,technician,single,secondary,no,175,no,no,cellular,25,aug,167,1,-1,0,unknown,0,0.51318475196156,1.9486159637005442,0.0,0
34,management,single,tertiary,no,-292,yes,no,cellular,19,aug,181,1,-1,0,unknown,0,0.5069993001756535,1.9723893103078107,0.0,0
51,technician,married,secondary,no,2,yes,yes,cellular,4,feb,71,0,205,3,failure,0,0.22860904056679143,1.2963595019764886,0.0,0
34,management,married,tertiary,no,39,no,no,cellular,13,aug,160,0,-1,0,unknown,0,0.49101161223820455,1.964681364141447,0.0,0
26,blue-collar,single,secondary,no,396,yes,no,unknown,28,may,302,0,-1,0,unknown,0,0.33500750462292644,1.5037763688340056,0.0,0
51,admin.,divorced,secondary,no,-338,yes,no,cellular,29,jul,97,0,-1,0,unknown,0,0.44185210458349045,1.791639829177829,0.0,0
31,services,married,secondary,no,2050,yes,no,cellular,18,nov,271,1,-1,0,unknown,0,0.2056529524069522,4.8625608740163875,0.0,0
29,technician,single,secondary,no,510,yes,no,unknown,16,jun,179,1,-1,0,unknown,0,0.41449984735714995,2.4125461236620414,0.0,0
29,technician,divorced,secondary,no,477,yes,yes,cellular,11,may,58,0,305,1,failure,0,0.2256594523777655,1.2914214592929396,0.0,0
46,technician,married,tertiary,no,4176,yes,no,unknown,12,jun,153,1,-1,0,unknown,0,0.4263256408594214,2.3456248092048133,0.0,0
35,blue-collar,married,primary,no,0,no,no,cellular,31,jul,57,1,-1,0,unknown,0,0.48123068351891096,2.078005485202406,0.0,0
44,management,married,tertiary,no,0,yes,no,cellular,31,jul,49,1,-1,0,unknown,0,0.5421428603411453,1.8445322684333543,0.0,0
34,management,married,tertiary,no,297,yes,no,cellular,26,aug,63,1,-1,0,unknown,0,0.6166644236998459,1.6216275198757666,0.0,0
27,services,single,secondary,no,167,no,yes,cellular,8,jul,606,0,-1,0,unknown,0,0.3134090211568043,1.4564712191308604,0.0,0
28,unemployed,single,secondary,yes,-353,yes,no,unknown,12,may,89,1,-1,0,unknown,0,0.31245862102752836,3.2004237767915438,0.0,0
59,admin.,divorced,secondary,no,1525,no,no,telephone,29,jul,90,0,-1,0,unknown,0,0.5238260291434628,2.100072791045696,0.0,0
38,technician,single,secondary,no,211,yes,no,cellular,29,jan,236,0,-1,0,unknown,0,0.27476583396696,1.3788649884904105,0.0,0
34,management,single,tertiary,no,416,no,no,cellular,14,aug,1217,1,-1,0,unknown,0,0.4358563082788119,2.2943341211441464,0.0,0
44,services,married,secondary,no,0,yes,yes,cellular,11,may,161,0,-1,0,unknown,0,0.24730217005415742,1.3285543816061633,0.0,0
35,technician,single,secondary,no,1001,no,yes,cellular,24,jul,178,0,-1,0,unknown,0,0.44180735900850543,1.7914962085916095,0.0,0
45,self-employed,divorced,tertiary,yes,75,yes,yes,cellular,4,feb,236,0,-1,0,unknown,0,0.2955468276734899,1.4195407718832806,0.0,0
34,self-employed,married,tertiary,no,7602,no,no,cellular,20,nov,222,0,-1,0,unknown,0,0.19824533645467773,1.2472643384174977,0.0,0
57,retired,married,secondary,no,0,yes,no,cellular,5,may,127,0,363,4,failure,0,0.15134682739298208,1.178337667586928,0.0,0
76,retired,married,primary,no,163,no,no,telephone,13,oct,120,0,-1,0,unknown,0,0.23584465303271115,1.3086344340436933,0.0,0
30,blue-collar,married,secondary,no,673,yes,no,unknown,20,may,610,0,-1,0,unknown,0,0.34519179108888337,1.5271647276122335,0.0,0
48,technician,divorced,secondary,no,-154,no,no,unknown,3,jun,342,1,-1,0,unknown,0,0.3101061258267715,3.2247025025188,0.0,0
43,technician,married,secondary,no,3723,yes,no,cellular,11,aug,134,1,-1,0,unknown,0,0.5110048565879383,1.9569285636092797,0.0,0
34,technician,single,secondary,no,559,no,no,cellular,22,aug,259,0,-1,0,unknown,0,0.4868016007536664,1.9485641449166002,0.0,0
30,management,single,tertiary,no,13774,no,no,cellular,14,sep,380,0,-1,0,unknown,0,0.20470541022634187,1.2573957032507934,0.0,0
33,management,married,tertiary,no,403,yes,no,unknown,26,may,114,0,-1,0,unknown,0,0.4319384768045196,1.760372704658403,0.0,0
38,technician,married,secondary,no,1696,no,no,cellular,20,nov,267,0,-1,0,unknown,0,0.21078011046102274,1.2670739970632898,0.0,0
52,admin.,married,secondary,no,722,no,no,cellular,26,oct,99,0,185,3,failure,0,0.17378775725560341,1.210342752460723,0.0,0
34,admin.,single,secondary,no,296,no,no,cellular,20,nov,68,0,136,4,failure,0,0.12440033631863877,1.1420744450672942,0.0,0
40,management,single,tertiary,no,257,no,no,cellular,1,feb,147,0,209,1,failure,0,0.12299763939790564,1.1402477860076263,0.0,0
36,services,divorced,primary,no,418,yes,no,cellular,8,may,156,0,-1,0,unknown,0,0.22765644365835758,1.2947605916940605,0.0,0
56,retired,married,secondary,no,488,no,no,telephone,6,feb,146,1,-1,0,unknown,0,0.2707570344568575,3.693348178399185,0.0,0
29,admin.,single,secondary,no,900,yes,no,unknown,14,may,339,0,-1,0,unknown,0,0.2602384112718212,1.3517868665217279,0.0,0
34,entrepreneur,single,tertiary,no,2945,yes,no,cellular,17,apr,266,0,-1,0,unknown,0,0.1939640200800233,1.2406394068156612,0.0,0
31,services,married,secondary,no,-327,yes,no,unknown,28,may,408,0,-1,0,unknown,0,0.4038664029461591,1.677476332389438,0.0,0
36,unemployed,single,secondary,no,115,no,no,cellular,9,feb,71,0,-1,0,unknown,0,0.175392149428976,1.212697646896668,0.0,0
30,management,single,tertiary,no,218,no,no,unknown,3,jun,75,0,-1,0,unknown,0,0.29020617965145007,1.4088598284906764,0.0,0
36,admin.,married,secondary,no,286,yes,no,cellular,22,jul,167,1,-1,0,unknown,0,0.4442243427027609,2.251114817156968,0.0,0
25,student,single,secondary,no,293,yes,no,telephone,5,may,170,0,-1,0,unknown,0,0.285209981606609,1.3990122613178981,0.0,0
32,services,married,secondary,no,201,yes,no,unknown,18,jun,110,0,-1,0,unknown,0,0.43512848383838604,1.7703140827407067,0.0,0
31,management,single,tertiary,no,4331,yes,no,cellular,22,jul,318,0,-1,0,unknown,0,0.4411803910869299,1.7894862385825114,0.0,0
49,blue-collar,married,secondary,no,388,no,no,telephone,17,jul,265,0,-1,0,unknown,0,0.4810987697376395,1.9271490250550998,0.0,0
37,services,married,secondary,no,483,yes,no,cellular,30,jan,188,0,-1,0,unknown,0,0.29281204950392925,1.4140512423868796,0.0,0
26,student,single,secondary,no,502,yes,no,telephone,7,may,82,0,-1,0,unknown,0,0.293598894761967,1.4156263241731966,0.0,0
41,blue-collar,married,secondary,no,306,yes,no,telephone,11,may,86,0,369,2,failure,0,0.26412196481129374,1.3589208431035222,0.0,0
47,blue-collar,married,secondary,no,-337,yes,yes,cellular,12,may,366,0,-1,0,unknown,0,0.23828783792793362,1.3128318671973482,0.0,0
57,technician,married,secondary,no,950,yes,no,cellular,9,jul,1272,0,-1,0,unknown,0,0.3922016266796779,1.6452824553266445,0.0,0
50,entrepreneur,married,tertiary,no,2410,no,no,cellular,21,nov,65,0,-1,0,unknown,0,0.1875768072957375,1.2308855889150117,0.0,0
36,management,married,tertiary,no,-633,yes,no,cellular,17,jul,106,0,-1,0,unknown,0,0.46892863727721523,1.8829861110812567,0.0,0
42,admin.,divorced,secondary,no,0,yes,no,unknown,7,may,229,0,-1,0,unknown,0,0.24531934653226967,1.325063780825752,0.0,0
30,management,married,tertiary,no,265,yes,no,unknown,26,may,45,1,-1,0,unknown,0,0.4372133189553208,2.287213029990495,0.0,0
43,unemployed,single,primary,no,698,yes,no,unknown,14,may,322,0,-1,0,unknown,0,0.27285350710373163,1.3752387033002658,0.0,0
49,services,single,secondary,no,459,yes,no,unknown,19,may,58,1,-1,0,unknown,0,0.2612404150315617,3.8278916372077623,0.0,0
35,technician,divorced,tertiary,no,0,yes,no,unknown,15,may,759,0,-1,0,unknown,0,0.35759176226581,1.5566425541600406,0.0,0
32,technician,single,secondary,no,1307,yes,no,unknown,28,may,267,0,-1,0,unknown,0,0.38670719443343965,1.630542525403016,0.0,0
36,admin.,single,secondary,no,8785,yes,no,cellular,20,nov,425,0,-1,0,unknown,0,0.16010401385913597,1.1906236206637664,0.0,0
42,housemaid,married,unknown,no,302,yes,no,cellular,11,jul,342,0,-1,0,unknown,0,0.4112712464668438,1.6985750976127272,0.0,0
34,technician,married,secondary,no,484,no,no,unknown,9,may,84,1,-1,0,unknown,0,0.2944780153679551,3.395839240326595,0.0,0
33,services,married,secondary,no,7,yes,no,unknown,20,may,217,0,-1,0,unknown,0,0.3511181883771217,1.541112698935052,0.0,0
55,services,single,secondary,no,1539,no,no,unknown,20,jun,65,0,-1,0,unknown,0,0.30051351073117855,1.4296201790048977,0.0,0
46,admin.,married,secondary,no,3098,yes,no,telephone,21,nov,192,1,-1,0,unknown,0,0.2987919108458884,3.3468108195063633,0.0,0
34,admin.,single,secondary,no,745,yes,yes,cellular,25,aug,76,0,-1,0,unknown,0,0.5214810480852289,2.089781389009875,0.0,0
50,management,married,tertiary,no,2050,no,no,cellular,6,aug,158,1,-1,0,unknown,0,0.4156313118642407,2.405978499345194,0.0,0
30,management,single,tertiary,no,2766,yes,yes,cellular,20,nov,244,0,-1,0,unknown,0,0.22428607653093374,1.2891350403095838,0.0,0
53,blue-collar,married,primary,no,4641,no,no,unknown,16,jun,356,0,-1,0,unknown,0,0.354894597276845,1.5501342815898675,0.0,0
48,management,married,tertiary,no,1167,yes,yes,cellular,26,jan,122,1,50,4,other,0,0.3427367341213827,2.9176913369485593,0.0,0
55,services,divorced,secondary,no,322,yes,no,cellular,28,jan,342,0,-1,0,unknown,0,0.2424554448817354,1.3200543694012616,0.0,0
35,management,married,tertiary,no,750,yes,no,cellular,18,aug,233,1,-1,0,unknown,0,0.5663536549989706,1.765681197911255,0.0,0
48,self-employed,married,secondary,no,1559,no,no,cellular,4,feb,130,0,-1,0,unknown,0,0.19662132559270187,1.2447430232545835,0.0,0
45,services,married,secondary,no,0,no,no,unknown,4,jun,153,1,-1,0,unknown,0,0.2893567963816693,3.455940943861479,0.0,0
31,blue-collar,married,primary,no,0,yes,yes,unknown,12,may,59,1,-1,0,unknown,0,0.3519857567638353,2.8410240493650134,0.0,0
55,admin.,married,tertiary,no,46,no,no,cellular,29,aug,59,1,-1,0,unknown,0,0.4995007936946853,2.001998820869221,0.0,0
41,technician,married,tertiary,no,0,no,no,unknown,20,jun,95,0,-1,0,unknown,0,0.44267459293492484,1.7942838911042802,0.0,0
33,self-employed,married,primary,no,1862,yes,no,unknown,12,may,65,0,-1,0,unknown,0,0.35373419843799875,1.5473509469061117,0.0,0
40,blue-collar,married,primary,no,7831,yes,no,unknown,14,may,78,0,-1,0,unknown,0,0.314402304570035,1.4585813322678414,0.0,0
51,blue-collar,married,primary,no,21614,no,no,cellular,29,aug,47,1,-1,0,unknown,0,0.5165177625385641,1.9360418412045188,0.0,0
31,blue-collar,single,secondary,no,2137,no,no,unknown,29,may,413,0,-1,0,unknown,0,0.292833567287619,1.4140942693849843,0.0,0
26,unknown,single,secondary,no,3247,no,no,telephone,6,feb,341,1,-1,0,unknown,0,0.2886439302224798,3.4644761080866107,0.0,0
39,admin.,single,secondary,no,14,yes,yes,unknown,13,may,19,1,-1,0,unknown,0,0.2657479063618602,3.7629647348503767,0.0,0
30,technician,married,secondary,no,0,yes,no,cellular,14,may,47,1,-1,0,unknown,0,0.29873125383145643,3.347490385335436,0.0,0
28,management,single,tertiary,no,637,yes,no,cellular,4,feb,324,0,-1,0,unknown,0,0.2220778468910904,1.2854756687459952,0.0,0
48,technician,married,secondary,no,10655,no,no,telephone,31,jul,5,1,-1,0,unknown,0,0.6306645638625116,1.5856289655399216,0.0,0
